2.398418431417750352e-01,6.185893437712803866e-01,5.074272327557414197e-01,4.200210904039034521e-01,5.316139659546972318e-01,8.094902912662754746e-01,4.206609647112364847e-01,8.026974160596416219e-01,1.424608491640489971e-01,6.081718413431447257e-01,7.465151789394586235e-02,6.746582631449464795e-01,2.934792966340105114e-02,1.453240912118205497e-01,1.580960864287770384e-01,5.182478237483335581e-01,7.337883360274065625e-01
9.945257783530209172e-01,8.789496759119391767e-01,6.159575497392414389e-01,3.028775123320694984e-01,7.456313572147431623e-01,6.682990091711850100e-01,7.823356774918206469e-01,3.193902252890846727e-01,9.593177283341950412e-01,5.008142668255491925e-01,6.329482281169904745e-01,9.004024502583175549e-01,9.546945370321648916e-01,5.495343218424658671e-01,1.003802783751805983e-02,5.015896851454312300e-01,7.904230136266792162e-01
1.361976922540923951e-01,5.184652159398772664e-02,1.456081597779563808e-01,7.981943138848338615e-01,8.065881808854327151e-01,3.823750033031625417e-02,9.591133585112371351e-01,6.582998917181346332e-01,8.568939515143851882e-01,5.958752074183035763e-01,5.321225839441867667e-02,2.818321572610866799e-01,7.177512922242662574e-01,1.916249789385149338e-01,3.530485884501544103e-01,7.960129501240138516e-01,8.836364569327097573e-01
3.680448167836718465e-01,1.088930179763495376e-01,8.609426356153282445e-02,9.397126292983828399e-01,3.456351906765163795e-01,3.475810782787531750e-01,3.289538902648014851e-01,6.024992951743514125e-01,9.420347078712012490e-01,6.615839819797069143e-01,5.125244203015226763e-01,2.883568544910520837e-01,5.499441296327169937e-01,9.912178029993948813e-01,9.331517837453607855e-01,6.735226510047324089e-01,2.471835940168135570e-01
7.371889637005415441e-01,1.334357565406107948e-01,3.035176697495777232e-01,8.590154321821983352e-01,4.376971475023243574e-01,1.207914024023964972e-01,2.105910301811035890e-01,9.874336484550383375e-01,1.838672286227289732e-01,3.554948374636107689e-01,9.527288611601315571e-01,6.276377824950932771e-01,6.333204824876614847e-01,4.518430544772829016e-01,3.088636485602561654e-01,4.025640759042633521e-01,2.097044968681425203e-01
3.774185187639673700e-01,9.010260404813011936e-01,4.450976298190087999e-01,8.820976074591817540e-01,2.096643128186448379e-01,7.952203760222000817e-01,1.713807291859608117e-01,4.312422433641316388e-01,2.372963664650055149e-01,6.534528994846464656e-01,8.225923658049490994e-01,8.828269230135668000e-01,1.185422675721126140e-02,1.410015663171296785e-01,1.464636556203364748e-01,7.639309858051710478e-01,4.813917784692401947e-01
2.080149930440895467e-01,4.861302942232545998e-01,8.253228873060276527e-01,5.568401285212695173e-01,4.636409213771571780e-01,8.926803563111681550e-01,2.933967324641355567e-01,2.995735019986763836e-01,7.636921454801236520e-01,5.410175511258075165e-02,1.382196720044335247e-01,2.825838535484056502e-01,6.690947850231407923e-01,4.505668651246288459e-01,3.161620191089505871e-01,4.197459298155917784e-01,5.529002086102074998e-05
5.985583413174443423e-01,1.051233783457771187e-01,5.427704778412799635e-01,1.533599910327354543e-01,3.699909216616000807e-01,9.612719557220216204e-01,1.816700260651974430e-01,4.787534906248835931e-02,6.082752477293729143e-03,4.523294583883542552e-01,4.700368344900207607e-02,8.168509764177499521e-01,5.752134168366321854e-01,4.242522140951048293e-01,1.972271650691291844e-01,5.393851454393870926e-01,8.305677677078204812e-02
1.859470725395279134e-01,7.360446719246785952e-01,8.647252276660233328e-01,2.264612470383378096e-01,9.643663370361377218e-02,4.435962350416655653e-02,8.381861180061851435e-01,1.768754725340045963e-01,4.451684082343001503e-01,8.633341359806302462e-01,6.820373482386671293e-01,6.023738164151888341e-01,5.769987866623944583e-01,6.858439274342328362e-01,4.262214928156293769e-02,9.082959072984508886e-03,4.371978586220430785e-01
2.880181565435597779e-01,4.392912625308100782e-01,2.834809682688570476e-01,3.997234322598459677e-01,6.038374927328727937e-01,1.974724562645161496e-01,8.140602995122437902e-01,4.793303410820758392e-01,4.078279291457350686e-01,9.106511975846882656e-01,2.713525652120045706e-01,3.447868402625016149e-01,9.356272844805841871e-01,1.117157489257083469e-01,2.023237912995192733e-01,4.616058237245876938e-01,5.688058454748474713e-01
5.340895388284762069e-01,2.630723310123722625e-01,3.305434241482486657e-01,7.436534648642834089e-02,6.933663313268718653e-01,4.252081296673414501e-01,4.203233226665609168e-01,5.339186305388831100e-01,2.841836495632965587e-02,8.004732981071606135e-01,1.652397892984610595e-01,1.467100947386309473e-01,4.508820448852243201e-01,8.771582816174542385e-01,8.629636738104828897e-01,6.998424944638227396e-01,4.765183204428946606e-01
7.346072567251299423e-01,9.626568094520678853e-01,9.987177466394480119e-01,4.287418332736441240e-01,3.594547519487081289e-01,5.856620084305048657e-01,8.315394177248507379e-01,5.593374730423537056e-01,6.639218913956079771e-02,7.686038920760490667e-01,9.209241882801599832e-02,1.374117476472402899e-02,9.862100124044044236e-01,7.802329610908013136e-01,8.099177893406577233e-01,5.587991562509797561e-01,2.476187054111489427e-01
1.354455811238778340e-01,5.121191195204850555e-01,9.620048733586895606e-01,5.554911592157102396e-01,3.407897730327759112e-01,7.415863422226712798e-01,6.920844595851294301e-01,7.848500759627746737e-01,2.087315914874499079e-01,5.968054129595130597e-01,9.314780711362806720e-01,9.723434266967276862e-01,1.931088451792540850e-01,9.065007331408182489e-01,6.608880231852134468e-01,7.103086993600267185e-01,4.071181199713895804e-01
7.726930738890168682e-01,5.093959238931980993e-01,2.978093541189041904e-01,9.273557478549060429e-01,7.278455922202652362e-01,6.314901254014337884e-02,1.766284392475292453e-02,9.454367716073831529e-01,2.450140071887707549e-01,3.961850014908407935e-01,5.118917988974277522e-01,9.542113461942531849e-01,4.756370127391430502e-01,1.066141367019347586e-01,7.090804070569706186e-01,2.759184032701399447e-01,5.793589089942208226e-01
5.913543096842182045e-01,3.482009915979190628e-01,9.711065439948415312e-01,1.625447853850842117e-01,6.290091599360584373e-01,5.468496681208797616e-01,5.555506910860990022e-01,2.912919827587229227e-01,2.725653265127914171e-01,5.423078068047934019e-01,9.462808048847759501e-02,5.437921704769608233e-01,4.666273754145939812e-01,6.223198154409179672e-01,2.362157955583826796e-01,1.204250350252729085e-01,5.169599519182026537e-01
9.326169774283251668e-01,4.760573238989938005e-01,5.360981075679092100e-01,6.664772665530130924e-01,7.216446291021993975e-01,7.820431544781073496e-01,9.032100049923473817e-01,7.578397796141064235e-01,2.236639615800021241e-01,6.540193888692321655e-01,6.394712224553233959e-03,9.819221287754407168e-01,2.654920076065057088e-01,6.850796069891476048e-01,5.775331708826456634e-01,9.406489480326523100e-01,9.371167302123784015e-02
3.035001281376102922e-01,5.925189853722233613e-01,6.446967592467354180e-01,5.528696143694560305e-01,8.297266017990804210e-01,5.180513023296760000e-01,2.409519921161838996e-01,2.765442651312297606e-01,3.011831635816331065e-01,4.319302835802902862e-01,2.080210882851531995e-01,5.480007114771840993e-01,6.362672213678828292e-01,4.720516752207090105e-01,7.449445485223191721e-01,2.404199595581368865e-02,2.331705571930865473e-01
