7.897499583611673479e-01,5.389690096961285981e-01,3.660016307343971764e-01,8.050821046190707042e-01,2.103813800270137868e-01,8.046409536354937053e-03,9.142284470976292932e-01,3.996161660356747358e-01,8.286568599988231032e-02,4.001147787102382614e-01,3.901862083650807778e-01,4.751086146639510455e-01,6.879143261071009041e-01,1.358530041101654318e-01,9.269334875409829255e-01,6.030427667272877379e-01,9.746572281626409984e-01
7.257885538345576482e-02,7.396357619347574408e-01,2.405569129291394992e-01,5.673130237393468889e-01,9.218392520729473683e-01,9.035966186613146878e-01,1.886195448394419882e-01,2.573928211956966194e-01,1.888285375940206290e-01,1.594542686251898544e-01,1.035125595215554695e-01,9.474190890363597406e-01,7.805642058233166480e-01,2.395883078708351821e-01,8.071236972402485721e-01,2.104395858217693593e-01,1.463293361239075274e-01
7.563327969199541423e-01,1.154187664617111198e-01,3.453162234029205635e-02,9.618568073962519005e-01,3.050991606912429877e-01,9.839997454576336899e-01,2.531624166061805514e-01,2.266791573605630994e-02,3.138055275162643376e-01,8.115725101576456435e-01,2.326780835629742583e-01,4.211071137828831246e-01,1.689939641903265288e-01,9.281719863386693747e-01,7.635083048408245476e-01,2.609956460482085738e-01,8.580939885564695668e-01
2.145762786759496388e-01,9.481319185911479819e-01,9.207971854385144095e-01,2.162068305040407701e-01,1.002445067189303707e-01,5.879961054874617288e-01,2.327207246049056710e-01,6.395250767553436466e-01,8.535362025817619935e-01,3.254404828959576168e-01,2.117651721278333010e-01,6.971564003318847513e-01,5.989250756535252629e-01,6.465845979520277176e-01,6.164370356073942681e-01,4.301640443095201549e-01,4.034004812431745135e-01
4.203739960092186534e-01,8.093820563005870161e-01,1.750250572067517663e-01,5.242043079020342056e-01,5.215517212739605446e-01,8.147974915229627690e-02,2.143353619457044612e-02,3.730765735301677655e-02,5.663089452731118190e-01,8.011264761498076981e-01,1.233347173100566296e-01,9.790820356021046056e-01,4.344257443823095199e-01,6.696756701927158995e-01,1.746604484150158232e-01,2.302368648626607062e-02,5.015879816356162424e-01
3.732959903127787138e-01,4.121414831576346582e-01,8.010827434012171011e-01,8.435792941115387578e-01,7.095803326692797786e-01,5.685809093341870346e-01,7.761089404369104772e-01,3.102292321411320719e-01,2.286217839264332863e-01,1.965989794316902461e-02,2.456450924299965477e-01,7.586508990659235341e-01,1.277140371960820975e-01,5.750140824106187987e-01,8.107820387814079766e-02,2.689131590601989696e-01,9.493142297818715214e-01
6.143738147872421784e-01,4.822535772957197153e-01,4.335336811861751904e-01,4.974096856619660834e-01,3.339715837893738604e-01,6.757238544588223261e-01,6.484583367986272995e-01,9.054716636221534776e-01,3.746192957902508835e-01,1.305181566970513574e-01,3.627811840059953497e-01,4.262112412539008632e-01,1.414590622237034134e-01,6.260828052920341946e-01,3.220456605977850550e-02,3.163532658707851608e-01,7.852741279986308331e-01
7.103096783048471474e-01,5.439112920911992610e-02,4.750333592894365742e-01,4.427437109277109206e-01,3.434307686833018014e-01,2.902459498876969191e-01,1.183748261649748557e-01,6.627452078037580074e-01,9.016097905169351279e-01,4.833052655887265514e-01,3.577776245852858361e-01,9.197363276797902998e-01,4.837106024075653599e-01,8.629507193925795017e-01,6.168928339431167807e-02,5.580454577359650337e-01,8.526591835387267171e-01
9.575623556647356871e-01,2.866757514276324637e-01,9.662783524212921193e-01,7.158747009155393970e-01,5.754332340366520304e-01,7.640694352776910003e-01,6.647247069657289398e-01,8.155969555417874606e-01,7.866688006799172905e-01,8.783645165571738467e-01,9.089730119799823704e-01,5.663679599090336581e-01,5.267296667588265979e-01,9.059444383396184630e-01,9.830425224490972891e-01,5.228700260859611149e-01,5.253528645019154286e-01
6.373324929023458374e-01,6.526567045953105550e-01,8.052475068025077842e-01,3.351276509647087565e-01,1.988563923821529134e-01,9.978944341977460386e-01,7.310650109979268674e-01,6.489746172134210900e-01,2.745413446819006120e-01,4.058249803431134284e-01,5.524935550689592523e-01,3.883566808125330505e-01,8.296532017512306956e-01,1.649394279598541679e-01,8.117785579106394644e-01,7.706897593242479916e-01,2.884374376039766652e-01
